"cid","site","burnt","N","juv","mat","scale","heterogen"
122,"Cold",0,28,25,3,"Scale_4",1717.47399902344
122,"Cold",0,28,25,3,"Scale_5",1252.7939453125
122,"Cold",0,28,25,3,"Scale_6",577.290893554688
122,"Cold",0,28,25,3,"Scale_7",198.049987792969
122,"Cold",0,28,25,3,"Scale_8",59.3445014953613
122,"Cold",0,28,25,3,"Scale_9",18.8570156097412
77,"Cold",0,43,43,0,"Scale_1",120.219284057617
77,"Cold",0,43,43,0,"Scale_2",279.169006347656
77,"Cold",0,43,43,0,"Scale_3",1004.56683349609
77,"Cold",0,43,43,0,"Scale_4",1190.8388671875
77,"Cold",0,43,43,0,"Scale_5",965.872192382812
77,"Cold",0,43,43,0,"Scale_6",484.700958251953
77,"Cold",0,43,43,0,"Scale_7",174.069534301758
77,"Cold",0,43,43,0,"Scale_8",50.2769966125488
77,"Cold",0,43,43,0,"Scale_9",14.6578168869019
314,"Cold",0,42,40,2,"Scale_1",153.769271850586
314,"Cold",0,42,40,2,"Scale_2",267.656341552734
314,"Cold",0,42,40,2,"Scale_3",1819.92456054688
314,"Cold",0,42,40,2,"Scale_4",2283.70629882812
314,"Cold",0,42,40,2,"Scale_5",1522.3349609375
314,"Cold",0,42,40,2,"Scale_6",643.376953125
314,"Cold",0,42,40,2,"Scale_7",220.137130737305
314,"Cold",0,42,40,2,"Scale_8",62.5457382202148
314,"Cold",0,42,40,2,"Scale_9",18.4261798858643
568,"Cold",1,2,2,0,"Scale_1",48.6740417480469
